122,60
121,60
121,60
121,60
120,60
120,61
120,61
119,61
119,61
119,62
119,62
118,62
118,62
117,63
117,63
116,63
116,64
115,64
115,64
115,65
115,65
114,65
114,65
113,66
113,66
112,66
112,67
111,67
111,67
111,68
111,68
110,68
109,68
108,69
107,69
107,69
106,70
105,70
104,70
104,71
104,71
103,71
103,71
102,72
102,72
101,72
101,73
100,73
100,73
100,74
100,74
99,74
99,74
99,75
98,75
98,75
98,76
97,76
97,76
97,77
97,77
96,77
96,77
96,78
96,78
95,78
95,79
95,79
95,79
95,80
95,80
94,80
94,80
94,81
94,81
93,81
93,82
93,82
93,82
93,83
93,83
93,83
93,83
93,84
93,84
93,84
93,85
93,85
93,85
93,86
-1,-1
92,86
92,87
92,88
91,89
91,90
91,91
90,92
90,93
90,94
90,94
90,94
91,95
91,95
91,95
92,96
92,96
92,96
93,97
93,97
93,97
93,97
94,98
94,98
95,98
95,99
96,99
96,99
97,100
97,100
97,100
98,101
98,102
99,102
99,103
100,104
100,104
101,105
102,106
102,106
102,106
102,106
103,107
103,107
104,107
104,108
105,108
105,108
106,109
106,109
106,109
107,109
107,109
108,109
108,110
109,110
109,110
110,110
111,111
111,111
111,111
111,111
112,111
112,111
113,112
113,112
114,112
114,112
115,113
115,113
115,113
116,113
116,113
117,113
117,113
118,113
118,113
119,113
120,114
120,114
120,114
120,114
121,114
121,114
122,114
122,114
123,114
123,114
124,114
124,114
124,114
124,114
124,114
124,114
125,114
125,114
125,114
125,114
126,115
-1,-1
127,115
128,115
129,115
130,115
131,115
132,115
133,115
134,115
135,115
135,115
135,115
136,115
136,115
137,116
137,116
138,116
138,116
139,117
139,117
139,117
139,117
140,118
140,118
140,118
141,119
141,119
141,119
142,120
142,120
142,120
142,120
143,121
143,121
143,122
144,122
144,123
144,123
145,124
145,124
146,124
147,124
148,125
149,125
150,125
151,126
152,126
153,126
154,127
154,127
154,127
155,127
156,128
156,128
157,129
158,129
158,130
159,130
160,131
160,131
160,131
160,131
161,132
161,132
161,132
162,133
162,133
162,133
163,134
163,134
163,134
163,134
164,135
164,135
164,136
165,136
165,137
165,137
166,138
166,138
166,138
166,138
166,139
166,139
166,139
166,140
166,140
166,140
167,141
167,141
167,141
167,141
167,142
167,142
167,143
167,143
167,144
167,144
168,145
168,145
168,145
168,145
168,145
168,145
168,146
168,146
168,146
168,146
168,147
-1,-1
168,147
168,148
169,149
169,150
170,151
170,152
171,153
171,154
172,155
171,155
171,155
171,156
170,156
170,156
170,157
169,157
169,157
169,158
169,158
168,158
168,158
167,159
167,159
166,159
166,160
165,160
165,160
165,161
165,161
164,161
163,161
163,162
162,162
162,163
161,163
161,164
160,164
160,165
160,165
159,165
158,166
158,167
157,167
157,168
156,169
156,169
155,170
155,171
155,171
154,171
153,171
153,172
152,172
152,172
151,173
151,173
150,173
150,174
150,174
149,174
148,174
148,175
147,175
147,175
146,176
146,176
145,176
145,177
145,177
144,177
144,177
143,177
143,177
142,177
142,177
141,177
141,177
141,178
141,178
140,178
139,178
139,178
138,178
138,178
137,178
137,178
136,178
136,179
136,179
135,179
135,179
134,179
134,179
133,179
133,179
132,179
132,179
132,179
-1,-1
130,179
129,179
128,180
127,180
125,181
124,181
123,182
122,182
121,183
120,182
119,182
119,182
118,181
118,181
117,181
117,180
116,180
116,180
116,180
115,179
115,179
115,178
114,178
114,177
114,177
113,176
113,176
113,176
113,176
112,175
111,175
110,174
109,174
108,173
107,173
106,172
105,172
105,172
105,172
104,171
103,171
103,171
102,170
102,170
101,170
101,169
100,169
100,169
100,169
99,168
98,168
98,167
97,167
97,166
96,166
96,165
95,165
95,165
95,165
94,164
94,164
94,164
94,163
93,163
