135,195
135,194
136,194
136,194
137,193
137,193
138,193
138,192
139,192
140,192
140,192
140,191
140,190
141,190
141,189
142,189
142,188
143,188
143,187
144,187
144,187
144,186
144,185
145,184
145,183
145,183
146,182
146,181
146,180
147,180
147,180
147,179
148,178
149,178
150,177
151,176
152,176
153,175
154,174
155,174
155,174
155,173
155,172
156,172
156,171
157,170
157,170
158,169
158,168
159,168
159,168
159,167
159,166
159,165
159,164
160,164
160,163
160,162
160,161
161,161
161,161
161,160
161,159
161,159
161,158
162,157
162,157
162,156
162,155
163,155
163,155
163,154
163,153
163,153
163,152
163,151
163,151
163,150
163,149
164,149
164,149
164,148
164,147
164,146
164,145
164,145
164,144
164,143
164,142
165,142
165,142
165,141
165,140
165,140
165,139
165,138
165,138
165,137
165,136
165,136
165,136
165,135
165,135
165,135
165,134
165,134
165,134
165,133
165,133
165,133
165,133
165,132
165,131
165,131
165,130
165,130
165,129
165,129
165,128
165,128
165,128
165,127
165,127
165,127
165,127
165,126
165,126
165,126
165,126
165,126
165,126
165,125
165,124
165,124
165,123
165,122
165,122
165,121
165,120
165,120
165,120
165,119
165,118
165,118
165,117
165,116
165,116
165,115
165,114
165,114
165,114
164,113
164,112
164,111
164,110
164,110
164,109
164,108
164,107
164,107
164,107
163,106
163,105
163,104
163,103
163,103
163,102
163,101
163,100
163,100
163,100
162,99
162,98
162,97
162,96
161,96
161,95
161,94
161,93
161,93
161,93
160,92
160,91
160,90
159,89
159,89
159,88
158,87
158,86
158,86
158,86
157,85
156,84
156,83
155,82
155,82
154,81
154,80
153,79
153,79
153,79
152,78
151,77
150,76
149,75
148,75
147,74
146,73
145,72
145,72
145,72
144,71
144,70
144,69
143,68
143,68
143,67
142,66
142,65
142,65
142,65
141,64
140,64
140,63
139,63
139,62
138,62
138,61
137,61
137,61
-1,-1
