92,77
92,76
92,76
92,76
92,76
93,75
93,75
93,75
93,75
94,75
94,75
94,74
95,74
96,74
97,73
97,73
98,73
99,72
100,72
101,72
101,72
101,71
102,71
103,71
104,70
104,70
105,70
106,69
107,69
108,69
108,69
108,68
109,68
110,68
111,68
111,67
112,67
113,67
114,67
115,67
115,67
115,66
116,66
117,66
118,66
118,66
119,66
120,66
121,66
122,66
122,66
122,66
123,66
124,66
125,66
125,66
126,66
127,66
128,66
129,66
129,66
129,66
130,66
131,67
132,67
132,67
133,68
134,68
135,68
136,69
136,69
136,69
137,69
138,70
139,70
139,71
140,71
141,72
142,72
143,73
143,73
143,73
144,73
145,73
146,73
147,74
148,74
149,74
150,74
151,75
151,75
151,75
152,75
153,76
153,76
154,76
155,77
155,77
156,77
157,78
157,78
157,78
157,78
158,79
158,79
158,79
159,80
159,80
159,80
160,81
-1,-1
159,81
158,82
158,83
157,84
156,85
156,86
155,87
154,88
154,89
154,89
154,89
154,89
154,89
154,90
154,90
154,90
154,90
154,91
154,91
154,91
154,91
154,91
154,91
154,92
154,92
154,92
154,92
154,93
154,93
154,93
154,93
154,94
154,94
154,95
154,95
154,96
154,96
154,97
154,97
153,97
153,97
153,98
153,98
153,99
153,99
153,100
153,100
153,101
153,101
152,101
152,101
152,102
152,102
152,103
152,103
152,104
152,104
152,105
152,105
151,105
151,105
151,106
151,106
150,107
150,107
150,108
150,108
150,109
150,109
149,109
149,109
148,110
148,110
147,111
147,111
146,112
146,112
146,113
146,113
145,113
144,113
143,114
142,114
142,114
141,115
140,115
139,115
139,116
139,116
137,116
136,116
134,117
133,117
131,118
130,118
128,119
127,119
126,120
126,120
125,120
125,120
125,121
124,121
124,122
124,122
123,123
123,123
123,124
123,124
123,124
123,124
124,125
124,125
125,126
125,126
126,127
126,127
127,128
127,128
127,128
127,128
128,129
128,129
128,130
129,130
129,131
129,131
130,132
130,132
131,132
133,132
135,133
136,133
138,134
140,134
141,135
143,135
145,136
145,136
145,136
146,136
147,137
148,137
149,138
150,138
151,139
152,139
153,140
153,140
153,140
153,140
154,141
154,141
155,142
155,142
156,143
156,143
157,144
157,144
157,144
157,144
157,145
157,145
158,146
158,146
158,147
158,147
159,148
159,148
159,148
159,148
159,149
159,149
159,150
159,150
159,151
159,151
160,152
160,152
160,152
160,152
160,153
160,153
160,154
160,154
160,155
160,155
161,156
161,156
161,156
161,156
161,157
161,157
161,157
161,158
161,158
161,158
161,159
161,159
160,159
160,160
160,160
160,161
160,161
160,162
160,162
160,163
160,164
160,164
160,164
160,164
160,164
160,164
160,164
160,164
160,164
160,164
160,165
160,165
160,165
160,165
160,165
160,165
160,166
160,166
160,166
160,166
160,167
-1,-1
160,167
160,168
161,169
161,170
161,171
162,172
162,173
162,174
163,175
162,175
162,175
162,176
161,176
161,176
161,177
160,177
160,177
160,178
160,178
159,178
158,178
157,179
156,179
155,179
154,180
153,180
152,180
152,181
152,181
151,181
150,181
149,182
148,182
147,182
146,183
145,183
144,183
144,184
144,184
143,184
142,184
141,185
140,185
139,186
138,186
137,187
136,187
136,188
136,188
135,188
134,188
133,188
132,188
131,189
130,189
129,189
128,189
128,190
128,190
127,190
126,190
125,190
124,190
124,190
123,190
122,190
121,190
121,190
121,190
120,189
119,189
118,189
117,189
116,189
115,189
114,189
113,189
113,189
113,189
112,188
111,188
110,188
109,188
108,187
107,187
106,187
105,187
105,187
105,187
104,186
103,186
102,186
101,185
100,185
99,185
98,184
97,184
97,184
97,184
96,183
95,183
95,183
94,183
93,182
93,182
92,182
91,182
91,182
91,182
90,181
90,181
90,181
89,181
89,180
89,180
88,180
88,180
88,180
