92,83
92,82
92,82
92,82
92,82
93,81
93,81
93,81
93,81
94,81
94,81
94,80
94,80
95,80
95,80
96,79
96,79
97,79
97,79
98,79
98,79
98,78
99,78
99,78
100,77
100,77
101,77
101,76
102,76
103,76
103,76
103,75
104,75
104,75
105,74
105,74
106,74
106,73
107,73
108,73
108,73
108,72
109,72
109,72
110,72
110,71
111,71
111,71
112,71
113,71
113,71
113,70
113,70
114,70
114,69
115,69
115,69
116,68
116,68
117,68
117,68
117,67
118,67
118,66
119,66
119,65
120,65
120,64
121,64
122,64
122,64
122,63
123,63
123,63
124,62
124,62
125,62
125,61
126,61
127,61
127,61
127,60
128,60
128,60
129,60
129,59
130,59
130,59
131,59
132,59
132,59
132,58
132,58
133,58
133,58
134,57
134,57
135,57
135,57
136,57
136,57
136,56
136,56
136,56
136,56
137,56
137,56
137,56
137,56
138,56
-1,-1
137,57
137,58
137,59
136,60
136,62
136,63
135,64
135,65
135,67
134,67
134,68
134,69
133,69
133,70
133,71
132,168
-1,-1
93,180
165,180
-1,-1
