116,37
115,37
115,37
114,38
114,38
113,39
113,39
112,40
112,40
112,41
112,41
111,41
111,41
111,42
111,42
110,43
110,43
110,44
110,44
110,45
110,45
109,45
109,45
109,46
108,46
108,47
108,47
107,48
107,48
107,49
107,49
106,49
105,49
104,50
103,50
102,51
101,51
100,52
99,52
99,53
99,53
98,53
98,53
97,54
97,54
96,55
96,55
95,56
95,56
95,57
95,57
94,57
94,57
94,58
93,58
93,59
93,59
92,60
92,60
92,61
92,61
91,61
91,61
91,62
91,62
90,63
90,63
90,64
90,64
90,65
90,65
89,65
89,66
89,66
89,67
89,67
89,68
89,68
89,69
89,70
89,70
88,70
88,70
88,71
88,71
88,71
88,72
88,72
88,72
88,73
88,73
88,73
88,73
88,73
88,73
88,74
88,74
88,74
88,74
88,75
-1,-1
87,76
87,77
87,78
86,79
86,80
86,81
85,82
85,83
85,85
85,85
85,85
86,86
86,86
86,87
87,87
87,88
87,88
88,89
88,89
88,89
89,89
89,90
90,90
90,91
91,91
91,92
92,92
93,93
93,93
93,93
93,94
94,95
94,96
95,97
95,98
96,99
96,100
97,101
97,101
97,101
98,101
98,102
99,102
99,103
100,103
100,104
101,104
102,105
102,105
102,105
102,105
103,106
103,106
104,106
104,107
105,107
105,107
106,108
106,108
106,108
106,108
107,108
107,108
108,109
108,109
109,109
109,109
110,110
110,110
110,110
111,110
111,110
112,110
112,110
113,110
113,110
114,110
115,111
115,111
115,111
115,111
116,111
116,111
117,111
117,111
118,111
118,111
119,112
119,112
119,112
119,112
120,112
120,112
120,112
121,112
121,112
121,112
122,113
-1,-1
122,113
123,113
124,114
125,114
125,115
126,115
127,116
128,116
129,117
129,116
129,116
130,116
130,116
131,115
131,115
132,115
132,115
133,115
133,115
133,114
133,114
134,113
134,113
134,112
135,112
135,111
135,111
136,111
136,111
136,110
136,110
137,109
137,109
137,108
138,108
138,107
138,107
139,107
139,107
139,106
140,106
141,105
142,105
142,104
143,104
144,103
145,103
146,103
146,103
146,102
147,102
147,101
148,101
148,100
149,100
149,99
150,99
151,99
151,99
151,98
151,97
152,97
152,96
153,96
153,95
154,95
154,94
155,94
155,94
155,93
155,93
155,92
155,92
156,91
156,91
156,90
156,90
157,90
157,90
157,89
157,89
157,88
157,88
158,87
158,87
158,86
158,86
159,86
159,86
159,85
159,85
159,84
159,84
159,83
159,83
159,82
159,82
159,82
159,82
159,81
159,81
159,81
159,80
159,80
159,80
159,79
159,79
160,79
-1,-1
160,78
160,77
161,77
161,76
161,75
162,75
162,74
162,73
163,73
162,72
162,71
162,71
162,70
161,69
161,69
161,68
161,67
161,67
161,67
160,66
159,66
159,65
158,65
158,64
157,64
157,63
156,63
156,63
156,63
155,62
155,61
154,60
154,59
153,59
153,58
152,57
152,56
152,56
152,56
151,55
151,54
150,54
150,53
149,53
149,52
148,52
148,51
148,51
148,51
147,50
146,50
146,49
145,49
145,48
144,48
144,47
143,47
143,47
143,47
142,46
142,46
141,46
141,46
140,45
140,45
139,45
139,45
139,45
139,45
138,44
137,44
137,44
136,44
136,44
135,44
135,44
134,44
134,44
134,44
133,43
133,43
132,43
132,43
131,42
131,42
130,42
130,42
130,42
130,42
129,41
129,41
128,41
128,41
127,41
127,41
126,41
126,41
126,41
-1,-1
153,113
152,113
152,114
152,115
152,115
151,116
151,117
151,117
151,118
151,119
151,119
150,120
150,121
150,123
149,124
149,125
149,127
148,128
148,129
148,131
148,131
147,132
147,133
147,135
146,136
146,137
146,139
145,140
145,141
145,143
145,143
144,144
144,145
144,147
143,148
143,149
143,151
142,152
142,153
142,155
142,155
141,156
141,157
141,159
140,160
140,161
140,163
139,164
139,165
139,167
139,167
138,168
138,169
138,170
138,171
137,173
137,174
137,175
137,176
137,178
137,178
136,179
136,180
136,181
135,182
135,184
135,185
134,186
134,187
134,189
134,189
133,189
133,190
133,190
133,191
133,191
133,192
133,192
133,193
133,194
